0,0,0,0,0,0,0,0,0,0,0.018,0.034,0.0295,0.0455,0.0515,0.0505,0.057,0.078,0.0755,0.078,0.099,0.1205,0.1195,0.1185,0.137,0.1425,0.144,0.1355,0.1745,0.1545,0.1635,0.143,0.17,0.1885,0.165,0.173,0.21,0.1985,0.1805,0.192,0.2355,0.207,0.213,0.217,0.2265,0.2465,0.211,0.2215,0.258,0.233,0.2275,0.236,0.2515,0.259,0.2275,0.2405,0.2675,0.25,0.2305,0.2555,0.2625,0.2625,0.251,0.2455,0.28,0.2395,0.2445,0.241,0.2615,0.265,0.2535,0.2465,0.252,0.252,0.235,0.254,0.2505,0.269,0.2455,0.244,0.2675,0.2555,0.242,0.268,0.263,0.2665,0.258,0.2475,0.26,0.255,0.239,0.237,0.2435,0.2345,0.257,0.2605,0.258,0.2475,0.2395,0.241,0.257,0.251,0.238,0.2375,0.2425,0.2515,0.2245,0.242,0.246,0.242
0,0,0,0,0,0,0,0,0,0,0.0005,0.0135,0.012,0.0095,0.0095,0.008,0.0075,0.0105,0.0115,0.0105,0.017,0.015,0.0135,0.0205,0.016,0.0225,0.0225,0.0185,0.0215,0.022,0.02,0.0195,0.022,0.028,0.0255,0.021,0.023,0.021,0.0245,0.0305,0.0315,0.0255,0.029,0.0275,0.0325,0.046,0.0335,0.0325,0.035,0.0395,0.0355,0.047,0.0345,0.037,0.039,0.0425,0.046,0.043,0.0425,0.037,0.043,0.0415,0.032,0.0465,0.0425,0.0365,0.041,0.038,0.035,0.0505,0.038,0.0415,0.043,0.0405,0.038,0.049,0.0425,0.0515,0.034,0.04,0.043,0.0465,0.045,0.044,0.0435,0.0415,0.0455,0.046,0.047,0.0455,0.0345,0.047,0.0425,0.039,0.0425,0.043,0.045,0.0415,0.043,0.037,0.0425,0.0325,0.044,0.0455,0.0415,0.0435,0.0375,0.035,0.0315,0.0415
0,0,0,0,0,0,0,0,0,0,0.014,0.037,0.0405,0.0345,0.0525,0.049,0.0545,0.064,0.068,0.0715,0.089,0.117,0.116,0.1235,0.133,0.1435,0.133,0.1285,0.145,0.1455,0.149,0.1415,0.1845,0.1715,0.1775,0.1615,0.172,0.195,0.1695,0.193,0.218,0.2215,0.1995,0.1895,0.246,0.2295,0.1955,0.219,0.251,0.2475,0.213,0.2275,0.249,0.242,0.228,0.233,0.2515,0.255,0.251,0.256,0.2745,0.263,0.276,0.265,0.2775,0.258,0.2635,0.274,0.272,0.2625,0.2725,0.26,0.2795,0.281,0.2575,0.2745,0.2685,0.2605,0.275,0.278,0.248,0.275,0.25,0.269,0.277,0.2505,0.2505,0.2645,0.2625,0.2475,0.2535,0.2565,0.272,0.2665,0.2425,0.259,0.258,0.248,0.2535,0.2455,0.263,0.2415,0.242,0.2745,0.2535,0.2635,0.252,0.2435,0.239,0.2475
