admin1,urban,sector,draw_1,draw_2,draw_3,draw_4,draw_5,draw_6,draw_7,draw_8,draw_9,draw_10,draw_11,draw_12,draw_13,draw_14,draw_15,draw_16,draw_17,draw_18,draw_19,draw_20,draw_21,draw_22,draw_23,draw_24,draw_25,draw_26,draw_27,draw_28,draw_29,draw_30,draw_31,draw_32,draw_33,draw_34,draw_35,draw_36,draw_37,draw_38,draw_39,draw_40,draw_41,draw_42,draw_43,draw_44,draw_45,draw_46,draw_47,draw_48,draw_49,draw_50,draw_51,draw_52,draw_53,draw_54,draw_55,draw_56,draw_57,draw_58,draw_59,draw_60,draw_61,draw_62,draw_63,draw_64,draw_65,draw_66,draw_67,draw_68,draw_69,draw_70,draw_71,draw_72,draw_73,draw_74,draw_75,draw_76,draw_77,draw_78,draw_79,draw_80,draw_81,draw_82,draw_83,draw_84,draw_85,draw_86,draw_87,draw_88,draw_89,draw_90,draw_91,draw_92,draw_93,draw_94,draw_95,draw_96,draw_97,draw_98,draw_99,draw_100
Kaffrine,urban,small_business,0.5343301658952877,0.5606690232991285,0.5283233060670126,0.5801656205484734,0.5503379622891241,0.5490732220164708,0.5762787305156506,0.5847007396468871,0.5520823025874342,0.5811138204311542,0.5350653218120527,0.5761122660773856,0.5474119397884345,0.5520644515873326,0.5762663928344877,0.5379641267559949,0.5703726153643409,0.5465666508898875,0.573345533893988,0.5562213043378084,0.5505137762679619,0.5560167988180923,0.5500864562032858,0.5829803490948833,0.5639809373082701,0.5611038275187897,0.5606740604183915,0.511054864057837,0.566149181897865,0.5301907381847635,0.5496785867170645,0.5299892306071029,0.5174148214364419,0.540841589901941,0.579687521960023,0.5522596964527081,0.5717742176240989,0.6072027243928353,0.5125448459310651,0.5691840142190305,0.5760885366267344,0.5408799939753742,0.52662179999265335,0.5684130619715352,0.5942437953012074,0.6103445306280558,0.5562232739379047,0.5520223964811908,0.5411574002458927,0.5682937344692032,0.5592044056718786,0.5673148252178418,0.530252296703543,0.5944877478867155,0.5667451010914073,0.5354813025423742,0.5697280743823392,0.5381253815462731,0.5624636328522074,0.6019037283963922,0.5968148842797779,0.5708998545557604,0.5844662750789642,0.5519053766209087,0.5919007167098301,0.5803779183337954,0.5642490076572247,0.5635761519548982,0.5832955871786205,0.5403657642974264,0.5454171663877714,0.5879749368294083,0.5448694284086711,0.5629820447045163,0.5544681471252741,0.5784390217432319,0.5658396193642762,0.5746811237250622,0.5779566790047653,0.516670505777092,0.5769201487222201,0.5570239176485223,0.5281312257625623,0.570650201335991,0.5607365995466788,0.5332962805868098,0.5232012329340158,0.5452027072815792,0.5125685166511598,0.5501629858302614,0.5378120789301295,0.5375309762766283,0.567760202263765,0.505107724840692,0.5754054908761295,0.5458757623427126,0.5783864018670869,0.5943806615310296,0.5774909497337819,0.5551160372543467
Kaffrine,urban,trades,0.07404529022755484,0.069840966843225,0.06072408570225394,0.0685417203071435,0.0799276272943266,0.06886821880349105,0.07125211128613283,0.053720633283465484,0.07053126834062633,0.07866636188617461,0.05943491428618349,0.06478153105097963,0.05943062157013772,0.06585713664298218,0.07082245003603004,0.060812470755289255,0.05837757687116562,0.06254518526205226,0.062326179920085135,0.06207456007902695,0.06487523610478436,0.06054818579760199,0.053211655408089795,0.06292726145402616,0.05663773458365359,0.06134501815482282,0.06481945172190733,0.06805123997792153,0.06622073396090242,0.07982452796187096,0.06162420425725227,0.07806881542151495,0.06985655430721599,0.06728345898813025,0.04962561853536406,0.06480653196658778,0.05573488146184802,0.0630688957932729,0.07578331967999066,0.055433482096850104,0.05455898218014593,0.07201240757816242,0.06950819392596844,0.07007032469265626,0.05247147375926922,0.05010168308481015,0.06171368994498391,0.06832861359814804,0.06412396606921271,0.06112869667098595,0.06632859288217004,0.0765123676913023,0.06771555551500437,0.06231306449715238,0.07638464127174704,0.06220876917886825,0.06445273629093977,0.05277156923391149,0.06159344664711311,0.05325759976048592,0.05900929587661419,0.059045823279259266,0.06938870350042954,0.06407534217217796,0.0645926684304374,0.054229306610616666,0.05557812324450225,0.07333987552074041,0.05776656039969963,0.053797621252773015,0.05991218727486981,0.04951844975976523,0.07806838591361441,0.06860804044073263,0.0691490528389493,0.06035864189398234,0.05838900958207489,0.05439750666966377,0.055588198194943574,0.07702910610200203,0.06791662612375464,0.06013705330649303,0.07015820662135827,0.05450974073699607,0.06601383067399227,0.0632850511977247,0.07388509799447007,0.056970105507661364,0.06898302039644495,0.069112704610366,0.07280518705900563,0.06731845295710269,0.05922141109864936,0.053570241769989986,0.05654258063031098,0.05933541874278006,0.05134523618786458,0.05709245426403451,0.05704804290527456,0.06485656686607323
Kaolack,rural,agri_aqua,0.33727385916587005,0.35690336827607566,0.3665793768094318,0.34439463267520704,0.35897365147901167,0.35309856820161944,0.33542375782923506,0.36001131334469816,0.34865019979668355,0.39184090335354077,0.34975913852953366,0.3603922404700306,0.38082786679038894,0.37031218528128584,0.35573498846262347,0.37627748056947374,0.3293805946692947,0.3392656781417646,0.3738823815453198,0.3392955046905958,0.3846834652917837,0.3660488775772994,0.3801582987718617,0.33702829557198155,0.37619302984358644,0.3721809741379556,0.373476769317822,0.35433769972940354,0.37554706465185134,0.37092861000197286,0.36443162025460435,0.37492288582013517,0.31810009639326503,0.3482603648518707,0.3759649711511078,0.3078229102231039,0.37425305894730765,0.3884216439201287,0.3344065979264668,0.3475686269193903,0.3431569565192475,0.3351294385982822,0.35213241214783436,0.35651068891410836,0.34854724945621995,0.3545342194666142,0.34388326904937133,0.3439176742437014,0.32801297909320826,0.3782677062503222,0.33366603821675195,0.3288662241688219,0.3877020245652477,0.3225006734466145,0.3408157388395466,0.37765252681549477,0.3371825062770732,0.360682750738505,0.35387156679131715,0.3677100623845939,0.3851555249946838,0.35970904052728103,0.335504822940288,0.37692028804907807,0.3095657795243518,0.3566984257989743,0.36027448344202945,0.33205674459940976,0.31669677453764394,0.37844473682958923,0.3422133535691167,0.3306564801252067,0.372274968893078,0.3498737519187955,0.3515878270430749,0.34689006343150147,0.32761941606215306,0.37649891610703323,0.35374832121904215,0.34614543268520326,0.358239484782728,0.36878091789846396,0.3413420685597115,0.36399719397599894,0.3792886929331717,0.34254092078685844,0.3607625537045487,0.3639613578758682,0.3554650427365488,0.37808750573621724,0.34434333531020983,0.33225536803021677,0.3668372553808246,0.37462522828936856,0.3751980775583985,0.34509208958661464,0.3529234701277396,0.33032199681892127,0.37425528862896607,0.37921033901586365
Kaolack,rural,livestock,0.10597796962814258,0.09727967409545356,0.12316551220746554,0.0964671164277375,0.11134895307914187,0.11164864566050912,0.09286359362186891,0.09123425748928833,0.11678601594463096,0.09851904685938981,0.10776842822300654,0.09788232532368771,0.0987120947872654,0.09254725638391961,0.09795498527415133,0.09131662394308049,0.11648551201249609,0.10602868935367112,0.09773123978673667,0.09704563414015852,0.07899336234983934,0.10305242813822217,0.09977690479851008,0.09824210486862321,0.10731681944110572,0.10933244837952846,0.08669782572800161,0.08763376881765532,0.100837146233123,0.09895108312964095,0.09744469001070792,0.08693410057786641,0.09557976187546015,0.1137908796597221,0.09233091051063204,0.11572557444775042,0.10131207421589855,0.07603946339478279,0.09964736578691283,0.11484462559475263,0.12971256209980245,0.09368085453262692,0.08915882017318007,0.11146640246770663,0.1024582911864519,0.10564293500566699,0.11246606769148579,0.09764840366505766,0.11176731639091125,0.08889048998896092,0.09903958385883857,0.11835174196470158,0.08419066656037541,0.10713787157655057,0.09166613197025873,0.0950680671760517,0.11526812258984728,0.10113838880058723,0.08571776025346009,0.08734971323899446,0.10290232257209335,0.11208051353799167,0.11207859112520932,0.11254787960088926,0.12351203544978001,0.11634916104640143,0.09821679162973507,0.07734329364048946,0.10227760856519313,0.0982844727096256,0.09333455310521291,0.09694204367689196,0.097981897764275655,0.08683635588786688,0.08896308813121352,0.09052879796687197,0.10731019056905938,0.08289586390954873,0.11545706200098395,0.10272803019139762,0.10093984190255133,0.12389466753959856,0.10952683723019514,0.0909313802380419,0.09957186431611854,0.08266761484377369,0.11164955537331132,0.11254495055380635,0.0927644896326362,0.09049129565613442,0.0869661730385356,0.09835690531991749,0.09537984653413248,0.08583553958580839,0.11990108285862534,0.11540576479829685,0.09107244010256264,0.09952391098128281,0.11962300284139672,0.0775618773603425
Kaolack,rural,professional,0.0751313743231223,0.07325748800832572,0.07973575288772584,0.06256699407519978,0.07878849562396997,0.06302100276076793,0.08216364926469391,0.07298748272416804,0.07164639412183153,0.07293832336462897,0.07617180963539871,0.0876761046373325,0.07765667276995467,0.08411613419064876,0.07338011889624683,0.07531067201981491,0.0753299203782657,0.08420739228655526,0.07058874835854066,0.07953399361636537,0.08686496861595017,0.0877796563874485,0.07912888206488963,0.09642551933246417,0.07737174706056064,0.08709645873712206,0.07394751652019725,0.08150297579861276,0.07352611240710923,0.07470397609412079,0.08316436369492436,0.08145416480486516,0.08200788504964207,0.07687777129885233,0.07621916781721907,0.0738405361256894,0.08137915806581163,0.06798480747401776,0.09142961229016193,0.08279412734116881,0.07850135938782989,0.08075068467979017,0.07588491951080321,0.0851123562897556,0.07772886649264085,0.08103739948376057,0.07982160966692037,0.08086511418965009,0.0802757255312815,0.07434349388934976,0.09347982215525462,0.07962349834357174,0.07983476543400748,0.07809493675326838,0.08283519039971556,0.07034524084764043,0.08165345599082101,0.08697423845886483,0.091152692656797707,0.08267107260173341,0.07005069636768355,0.06987638720237557,0.07880592242279327,0.07909604927377896,0.0752685288854101,0.07574174633051348,0.08125902199106462,0.0857024550124575,0.08547919122995501,0.06949897862943354,0.08950776518852406,0.07879151489505601,0.08216420499864299,0.08962617245406024,0.08100715981995345,0.08194132232134611,0.08888194404730737,0.08154324299010877,0.06700784172913783,0.07644272001699007,0.07889339846128894,0.06649283179448243,0.0817427489584415,0.08463924591511969,0.06912113450364887,0.08379500062667067,0.07464118972728537,0.07770990310335038,0.0650227306934779,0.07362895549991594,0.09707425755182768,0.08063661720193861,0.0867628299765374,0.07327439170430289,0.07134541586823116,0.0699862859426772,0.0862683886498083,0.08708140115439839,0.060545857581599936,0.0721777722803661
Kaolack,rural,services,0.046501740816887745,0.05654696139453512,0.05432562758706522,0.0683307023726465,0.04537289914080199,0.05338927312554736,0.05599451173473126,0.04507243926392982,0.046435522001843414,0.048526007853386156,0.04277433794110608,0.05436661089825013,0.04575500477997853,0.049472229596369995,0.046737602771386826,0.05144826560725076,0.054782560533445726,0.05925796561697543,0.05098539708750844,0.047607257729688365,0.05515711935105344,0.04319543722059062,0.052745040115673915,0.04922994565892975,0.05505922306406282,0.04659487355792839,0.054483581824838694,0.047187706938281504,0.048804616166931436,0.04522157600644522,0.05372679941837562,0.05765983133326241,0.05768280382410606,0.05191242555420652,0.050417055833161264,0.05751677536940233,0.05637772855871795,0.058853391447152736,0.051825142691803786,0.04939776266788998,0.050345701427197576,0.05369446593947788,0.050556234729687996,0.04324551905447828,0.053693599287634196,0.05215626821668198,0.05698711932979605,0.06362677101394593,0.04857398395491021,0.051830944887325835,0.04640464431314985,0.046301584575853864,0.05097009899915714,0.060191625084556374,0.05870394765465277,0.0480333773939485,0.047017959484511825,0.05869714362789567,0.06664033611774978,0.05682060100264719,0.04111718307202812,0.0471003552711643,0.04886417115393975,0.04378138502241773,0.05231166071046278,0.048712890113426104,0.05573210069020674,0.06047627091264042,0.05544817323526556,0.04687326435367182,0.04845861735957598,0.0486487878243248,0.044314256610008616,0.050754352643012424,0.05181602910631644,0.05252379524450825,0.05251158005817241,0.05109795456723301,0.051250443583846894,0.05223191530802621,0.04640149667594876,0.045784868264286564,0.052887134656592484,0.052474396175915226,0.05229920854103076,0.06195516184197407,0.04963580736504062,0.04935252710252683,0.04616770426405409,0.04967686667488902,0.06103919674458083,0.04853099927430482,0.046699586202460425,0.04923232574155256,0.05144044307578668,0.045189298852207634,0.05058047513468224,0.0506138435421217,0.04786062945851413,0.04913721228104568
Kaolack,rural,small_business,0.33600506653236295,0.31262552484916206,0.29423391449526565,0.3277153800299361,0.3203767642784823,0.32535238223696333,0.33500028453919245,0.33867639244719744,0.322957303353457,0.30466158359844664,0.32657993477474684,0.29635124672965474,0.2990098391891311,0.3085131888248681,0.31555425716960156,0.292793871574847,0.3247007227037124,0.2999712725101916,0.30748455554217957,0.3426619261049676,0.2942862190805088,0.3023489366547384,0.3046762512975288,0.3127868255412395,0.28921414182545957,0.2933581523748219,0.30824342303830277,0.3213217354993261,0.300039100742053,0.30966300273549935,0.2978200172542042,0.29192629820775495,0.3439551262040664,0.3175108131419713,0.31180717790389895,0.3506185045678458,0.2955627294754467,0.3155996439222266,0.32295100088133355,0.3158197795596329,0.284432492779013,0.34064873409715984,0.31215793939596903,0.30809892680669776,0.3154195951436901,0.3013845035981927,0.3202835398896959,0.30286474195990765,0.32779393959051295,0.3134743136374258,0.3273806650609837,0.32678303678208676,0.317858230282462,0.3259849531892196,0.3335253838424221,0.307250117733084,0.32101644277421226,0.29212177854453686,0.308269081137681,0.30446579637899923,0.29990309737950177,0.3196521853565098,0.3219880173616166,0.2989399531258151,0.3426386880501701,0.3102215374303107,0.3104948126942905,0.3381757976896885,0.3320690299680146,0.3102973578157638,0.32616979306486804,0.34061861560684326,0.3150060184763628,0.3224657666273966,0.3326974251051039,0.3344595045693407,0.3126751580186932,0.31173334794747765,0.3152817877652767,0.32027404259790077,0.309697716800916,0.2998369267269745,0.32253491956250646,0.3064670847015407,0.30966517647744174,0.3137008821629144,0.3030909713578972,0.3074403093042054,0.3411282518618408,0.3185889664387519,0.3197262712539957,0.3490182991988699,0.3151092184204279,0.3105776451530508,0.2794571840881432,0.3135140914137078,0.3325440175437222,0.32151536259715935,0.30215017272876427,0.3247709729658478
Kaolack,rural,trades,0.09910998953361451,0.10338698337644796,0.08195981601304603,0.1005251744192729,0.08513923639859224,0.09349012801459265,0.09855420301027831,0.09201811473071828,0.09352456478155347,0.08351413497060753,0.09694635089620816,0.1033314719410443,0.0980385216832811,0.09503900572290766,0.11063804742598995,0.11285308628553303,0.09932068970278538,0.11126900209084184,0.09932767767971488,0.09385568371822446,0.10001486531086466,0.09757466402170076,0.08351462295153597,0.10628730902676164,0.09484503876522477,0.09143709281264363,0.10315088357083761,0.10801611321672058,0.10124595979893218,0.10053175203232072,0.10341250936718373,0.10710271925611566,0.1026743266534604,0.09164774549337686,0.09326071678398092,0.09447569926620798,0.09111525073681753,0.09310104984169111,0.09974028042332116,0.0895750779171653,0.11385092778690946,0.09609582215266327,0.1201096740425255,0.09556610646725336,0.10215239843336288,0.10524467422908375,0.08655839437273045,0.11107729492773709,0.10357605543917578,0.09319305134661571,0.10002924639502123,0.100073914164964,0.07944421415875007,0.10608993994979067,0.09245360729340435,0.10165067003378056,0.09786151288353433,0.10038569982961035,0.09434856304299429,0.10098275439303206,0.10087117561400923,0.09158151810467759,0.1027584749961531,0.0887144449280211,0.09670330737982492,0.09227623928037398,0.0940227895526738,0.10624543814531427,0.10802922246392772,0.09660118966191615,0.1003159177127023,0.10434255787167758,0.08825865325763184,0.10044360046886851,0.09392847079433794,0.09365651646643153,0.11100171124461472,0.09623067447859857,0.09725454370171273,0.10217785920048193,0.10582806137656707,0.09520978777619427,0.09196629103255305,0.10149069899338338,0.0900539232285883,0.11534041973780877,0.10021992247191672,0.08899095206024293,0.09945178081144221,0.08952640999409121,0.09085076610085038,0.0912018109747524,0.08921126348561727,0.10645486952591682,0.10265779655081499,0.11081246940649582,0.08661120844148497,0.11094348490611664,0.09556504876075912,0.09714182609653442
Kaolack,urban,agri_aqua,0.08230910529639617,0.06780639880157073,0.08263600969626253,0.08855267856742888,0.07055011943523729,0.07839890501690736,0.08412459376633447,0.06348754509275664,0.07795087820629325,0.06859785456873337,0.07287099354066497,0.07486361568125297,0.08225632971467957,0.07692138089686128,0.06783671284233823,0.08134906446981595,0.08087330118284154,0.07868021090485158,0.07253862250001651,0.07970830985470131,0.07385294814577713,0.08016453466216668,0.08782563245207671,0.06675467574980097,0.06546232609659769,0.07829380439301903,0.06715985969303546,0.07028541013108251,0.07473690811084897,0.08179049194834757,0.08087897230506273,0.0732498657946817,0.0796668999387847,0.07465716955646837,0.07699231801740354,0.07033693448500586,0.07813013639241223,0.06448647192043137,0.07497989864188075,0.08130450124385942,0.07332247971480195,0.08190667045672395,0.08287958809557477,0.07542568717204484,0.08924593552588107,0.07188486997252098,0.07288040892544426,0.07207810914872935,0.06531085187055984,0.0770033714522706,0.07106147502123543,0.08288523897226376,0.07082377436282569,0.061850811278277566,0.07879109214008638,0.07470239710790463,0.06718838043926513,0.07281730367448964,0.071664794657682,0.07391500410021662,0.06794450229669227,0.07656377413116955,0.07752175235529514,0.07429669605314505,0.06865590168910045,0.07529716270239058,0.08184236275340151,0.08880063014145521,0.08330394989345832,0.06550827800701321,0.07836526541846907,0.07769214819647281,0.07255077479315368,0.07641842591765542,0.08021924170670283,0.07382855276372757,0.06995403469574302,0.07169232471565662,0.07956046842765617,0.08490281262316067,0.0693085272688744,0.06479380217226681,0.06859877921305559,0.08775082304135687,0.08001321011562942,0.06355573385138437,0.08196050550115838,0.08254170750901284,0.0654328762689654,0.07802152032309016,0.07828260825358598,0.07612977371408525,0.08426697285333576,0.08509675039828836,0.07910641035938015,0.07554458881646742,0.07555426296809196,0.06919835341273306,0.06466856930882806,0.08157395034892931
Kaolack,urban,livestock,0.026164139111756392,0.02990732902034095,0.02411460173792565,0.028453910789766293,0.023428362738205196,0.024196644357570695,0.025442804165382228,0.023775716540740004,0.023740958463347884,0.02661426259133305,0.0280754819224974,0.025188964968884134,0.021401164655514924,0.02338105018053906,0.029048287624061187,0.02345663350423762,0.020906178705727353,0.026096225161908494,0.027047380033029048,0.02777990297044272,0.032899811520961844,0.02433730128938318,0.02877789044411431,0.027010436909425554,0.026765662153468456,0.02977575504696461,0.02664460638467868,0.025012288398008554,0.034850868382044174,0.0292474971209627,0.027113204718949183,0.019141149003254393,0.030145455778350757,0.031343645829056806,0.02577066039575692,0.025475241137225983,0.025507814385725466,0.026144989450386957,0.025857949025461686,0.019214484215938653,0.025078132288634248,0.03370736750869807,0.018296500437005845,0.02722838228611088,0.02893722646812834,0.024427042335783314,0.02424430789563484,0.025077709410656224,0.024347135580785037,0.024681012072335622,0.03030459489697472,0.0247243846158232,0.01953158190675021,0.02333340945236957,0.024243364390712174,0.022584778946221903,0.022148312809214997,0.02632456713567965,0.026275228627646325,0.022458874569160136,0.026508308953300034,0.026022408762837235,0.024450204319934013,0.018855742003507533,0.02875268333598346,0.0308533228420756,0.021500022714576426,0.027237081795633115,0.028188693722895095,0.026505056243733092,0.027400760981395277,0.030789637835326605,0.021368880014381343,0.024218864251569567,0.025873166977473556,0.028882057385569537,0.02184330919155277,0.015705794091315468,0.024065886545458562,0.023148852735158685,0.02868688206121331,0.0307337215408044,0.030821322482318947,0.02052984706561593,0.026869928119083772,0.030986115572402353,0.023731220241282464,0.024347780881833037,0.02548346543141117,0.027217351432065877,0.03296520006346019,0.02580660412352109,0.03195990048452116,0.023301595838900627,0.024672886118560385,0.019818504308024877,0.02811817355199113,0.029411332749079883,0.02906920284446755,0.02561607220722761
Kaolack,urban,professional,0.20090433249110598,0.21181561763395923,0.18093042014444521,0.21625180940765817,0.2364768627479517,0.2018271949307951,0.23146404748478283,0.20642987087943368,0.2075249890792538,0.22180587441047994,0.20053860382934582,0.21287590718343757,0.21630936831654263,0.22263326651512413,0.21446767672303457,0.19228042119161556,0.23630897081309488,0.21075676037302546,0.19665746207967513,0.20506650569188478,0.2499330367313918,0.23448208910199556,0.20837840869513152,0.21938354466757512,0.18586373599792075,0.2075872375695594,0.2084740854408004,0.2047305941600476,0.19083428899881671,0.22604968076381673,0.17899558991937978,0.20200600319383707,0.21063628774978446,0.17706187746107788,0.20757820928394632,0.22447558415181945,0.2188362759269451,0.23030662290356813,0.21600137199761055,0.2285861997233668,0.19066108786637453,0.2285411847960088,0.24413193798770674,0.20892699728719796,0.21987706161016493,0.22496562461568778,0.22039907136839415,0.21363276302669643,0.19659313870304268,0.22735148362695284,0.2030425063040479,0.21611290685819384,0.2173954054584243,0.22622480462836053,0.22060658274639128,0.20863812280833802,0.2149034424676868,0.22330590769170242,0.21718363025355578,0.2032030732445815,0.22945981801159201,0.21394987151257647,0.20295972747330002,0.20202407694166055,0.24241838482666794,0.22225005773762296,0.2520579424969718,0.22790955146837993,0.21846398350625681,0.2195716090501882,0.20281334758635555,0.2118921458984551,0.21116053186092223,0.23051405668507932,0.21793782324295866,0.20528230935806363,0.2339022701434545,0.20280894833312083,0.2039354131882117,0.2226409137632031,0.2229788552012045,0.22665488116595842,0.21352282568882036,0.1895233776252413,0.2157313983027225,0.2365003338109053,0.21683705893585162,0.19897689474197383,0.213571106213124,0.22305041233943412,0.1785442485458084,0.20999424654801752,0.19929499363164888,0.18736967726590398,0.1966211169536112,0.2288261768524622,0.19647352961805795,0.22552778529247783,0.19880636131240098,0.20446116496621944
Kaolack,urban,services,0.12791432923687127,0.12436683786227057,0.12701660656523753,0.12272936086930922,0.12640719103744946,0.1397580845760434,0.139570933936271,0.12976183689841309,0.11799507209859922,0.12239254235313142,0.12898287788979096,0.12262009297264398,0.1377035717044065,0.13055830034454818,0.12721385090559362,0.11873890815422711,0.11595323312898337,0.12293117845904242,0.13615788672150894,0.13946997491839466,0.11664595493291839,0.10827344288380471,0.13152116633692454,0.11707553719326874,0.11464854323923705,0.11363214960565714,0.11067341231699514,0.1244633431504306,0.12044558264240725,0.12313852011477525,0.13967061048461182,0.14964748312400153,0.11761036759040235,0.11541622725588953,0.12200378280720285,0.13021332208557626,0.14163422467232595,0.10968707775612603,0.13865336749486495,0.1294928129150841,0.10351530155007432,0.1026464884482741,0.11214375876186812,0.12340298436626275,0.12994845597043175,0.12865286536573048,0.1340074323723211,0.13991485797430223,0.12511856494764145,0.11756439264549523,0.13167264072293453,0.11640098390472414,0.12495575822063734,0.11659110862170516,0.12447182020700931,0.11182343805081688,0.11598076083131245,0.12427459769948801,0.1252780438708388,0.11475676940365497,0.12367822451405615,0.1352910038147395,0.1381457894124291,0.13843964895975183,0.11769876345586824,0.11557700920869043,0.10989069518459749,0.11318047246479884,0.132808463440356,0.133540715510898,0.1145644774176047,0.1285495199621687,0.1223435240416999,0.12641066384628388,0.12832697611492397,0.1583914579114926,0.12272442309743964,0.14356123869769655,0.12075911083024661,0.1329097360402651,0.11801471820507083,0.12785035434405376,0.12648118208054926,0.12182389054003814,0.11602802392474025,0.12002745633394941,0.1202581895470882,0.12313445779973782,0.11568676736085927,0.11204890079118207,0.12998128278499688,0.108808823877852,0.12135499183124343,0.1388804872271922,0.14208165289046099,0.12542463525350273,0.13596440355526934,0.11666335360338351,0.12566405200835137,0.10415432308297791
Kaolack,urban,small_business,0.4481028298533899,0.4578902690114667,0.4677273488716993,0.44088850174958844,0.43236177123795777,0.4329061499032535,0.4015616051191401,0.4764173931612401,0.4554666335775338,0.4481290548239177,0.47092727002763674,0.45669190751252875,0.4274226531494022,0.44561327209226953,0.44054981912446284,0.4720370760883364,0.432042838764001,0.4367861316568518,0.4680175729034315,0.4325910586901422,0.4144684802696882,0.4473995780202614,0.4427022399189207,0.4419705909329306,0.4961909354067626,0.46178410346425247,0.47652745670582153,0.4683913057807715,0.48036875791176314,0.4238086268200601,0.47716715926768205,0.4627502148490327,0.44416903141146435,0.5032859822205441,0.44992128753193705,0.440918938094277,0.43726348404451465,0.46240515429878526,0.430842011175384,0.43607156983448625,0.504762106901318,0.4512802005799131,0.4313801882608709,0.46632848800271415,0.4241681171239984,0.44146944528499016,0.43754338381096775,0.438972241680641,0.48785259818334037,0.4592391994369773,0.4404039384859349,0.45921774522957787,0.44816736283903813,0.4634196502550819,0.44860866904560137,0.4721459629991323,0.47934113350930957,0.4584469789619194,0.45344624008491913,0.483841870661623,0.44156720548100625,0.44710883436920834,0.4466331537434594,0.4546548151813141,0.43844886708534075,0.4423334698005801,0.4230003437209331,0.44532366112436506,0.43777994074743565,0.45084203197124434,0.4615963399226071,0.4557850876728047,0.45754011261091426,0.4300209137043591,0.43537181260503793,0.4230535008502191,0.45887689852650315,0.46241127220831313,0.45964311053561246,0.415368559557932,0.46031311708704475,0.44346495226491633,0.44194181752109096,0.47330238769967226,0.4548413821384428,0.43484816291822814,0.449090888264304,0.4596984408598237,0.4710036424369725,0.43933257057202346,0.4696169965398306,0.4683503996416429,0.44516391699658814,0.45830268456937096,0.4558358709954408,0.44121666660166037,0.45564322998901813,0.44582971212242606,0.45859400239506665,0.482130090570229
Kaolack,urban,trades,0.11460526401048006,0.10821354767039172,0.11757501298443,0.10312373861624886,0.11077569280319872,0.12291302121542991,0.11783601552808935,0.10012763742741665,0.11732146857497208,0.11246041125240457,0.09860477279006435,0.10775951168125268,0.11490691245945396,0.10089272997065803,0.12088365278050975,0.11213789659176751,0.11391547740535185,0.12474949344432025,0.09958107576233911,0.11538424787443456,0.11219976839926275,0.10534305404238864,0.10079466215283225,0.12780521454699886,0.11106879710601351,0.10892694992054705,0.11052057945866879,0.10711705837965922,0.09876359395411988,0.11596518323203779,0.09617446330431467,0.09320528403519275,0.11777195753121351,0.09823509767696337,0.11773374196375325,0.1085799800460955,0.09862806457807674,0.10696968367070235,0.11366540166479809,0.10533043206726488,0.10266089167879672,0.101918088210382,0.11116802645697361,0.09868746088566922,0.10782320330139539,0.10860015242528713,0.110925395627238,0.11032431875897511,0.10077771071463054,0.0941605407659682,0.12351484456887253,0.10065874041941734,0.11912611721232429,0.10858021576420496,0.10327847147019976,0.11010530008758629,0.10043796994321127,0.09483064483672099,0.10615206250535798,0.10182440802076377,0.11084194074335316,0.10106410740946874,0.11028937269558226,0.11172902086062089,0.10402539960703923,0.11368897770864048,0.11170863312951988,0.09754860300536776,0.09945496868959824,0.1040323092169232,0.11525980867356844,0.09529146043477224,0.11503617667892842,0.11241707559505283,0.11227097935290288,0.11056212173092753,0.09269906434530702,0.10382042195389724,0.11203601047281427,0.12102912528028048,0.10069790017659216,0.1065022885120003,0.11863407301416456,0.10706967402807538,0.10651605739938133,0.11408219751313044,0.1081221375103152,0.11130071820761885,0.10882214228866736,0.12032924454220455,0.11060966381231789,0.11091015209488136,0.11795922420266262,0.10704880470034406,0.10168206268254656,0.10916942816788254,0.10824640031757163,0.11336946281989968,0.12319781213088561,0.10206439882441672
