sector,education,draw_1,draw_2,draw_3,draw_4,draw_5,draw_6,draw_7,draw_8,draw_9,draw_10,draw_11,draw_12,draw_13,draw_14,draw_15,draw_16,draw_17,draw_18,draw_19,draw_20,draw_21,draw_22,draw_23,draw_24,draw_25,draw_26,draw_27,draw_28,draw_29,draw_30,draw_31,draw_32,draw_33,draw_34,draw_35,draw_36,draw_37,draw_38,draw_39,draw_40,draw_41,draw_42,draw_43,draw_44,draw_45,draw_46,draw_47,draw_48,draw_49,draw_50,draw_51,draw_52,draw_53,draw_54,draw_55,draw_56,draw_57,draw_58,draw_59,draw_60,draw_61,draw_62,draw_63,draw_64,draw_65,draw_66,draw_67,draw_68,draw_69,draw_70,draw_71,draw_72,draw_73,draw_74,draw_75,draw_76,draw_77,draw_78,draw_79,draw_80,draw_81,draw_82,draw_83,draw_84,draw_85,draw_86,draw_87,draw_88,draw_89,draw_90,draw_91,draw_92,draw_93,draw_94,draw_95,draw_96,draw_97,draw_98,draw_99,draw_100
professional,tertiary,0.1686199030219816,0.16658861357545962,0.15718023403385206,0.1592672800176338,0.1670584111015717,0.16900155606032963,0.1501583033037739,0.15511942262630385,0.170403540136025,0.1581843396464765,0.16533040855007697,0.16460857563120523,0.1818594510965914,0.16635965878381176,0.1619269446954672,0.16861850115431376,0.16817737513722042,0.16343621197368763,0.15195748401725195,0.17095982905133367,0.16317250445552156,0.1477183030625283,0.16043028900182066,0.1647722809342862,0.1580339246391328,0.16856944163913212,0.16034275825732336,0.1581097831693561,0.15851752933241403,0.15751966673757212,0.1698303612643347,0.1697288740275289,0.15837352155662843,0.16741493852590372,0.17398555251869596,0.15614969297658288,0.15469396337296482,0.16029698833766837,0.16440790554427775,0.1504980639716449,0.16699580302853034,0.15870169390664401,0.15968415420844406,0.15418727954189282,0.15935835394099584,0.14475070656349787,0.17145646447052032,0.1763638029733935,0.1614389952942168,0.17576323371265312,0.15551825492721816,0.15257190485496275,0.16388242406357867,0.16477365716266323,0.15275300411812942,0.16760877628044613,0.16484523375363236,0.15369105826412222,0.15929674049288478,0.16369341729719633,0.15191882813158875,0.16017050298435453,0.15419510451799123,0.14680787467947398,0.15333760070713798,0.16757111032094396,0.16325171732650556,0.16744839411863477,0.15347006922047735,0.17479326645548976,0.16504495413749598,0.16928965350876457,0.17089464193879034,0.1611751854735809,0.16233583736981683,0.16106300290011932,0.1646869727942143,0.16513454696677543,0.1686507464613476,0.1580951415012537,0.1524684986264977,0.1640880651671247,0.16221348993723672,0.17814590115836093,0.15549592973903426,0.16232087980494136,0.16979793648456243,0.1711767890593343,0.15975394282201405,0.15195361806540542,0.1607821478401381,0.1635100567937373,0.1565401202876544,0.17243176072882904,0.17243176072882904,0.16554993938224294,0.1574108773739168,0.15717890929231282,0.1653152295197864,0.15303146387992295
services,no education,0.49922750061465837,0.4515351431559671,0.48494205483127545,0.46308479429047356,0.48279429617849634,0.4859337126455708,0.4946152081975958,0.46011492440341606,0.4706512757880626,0.4860910893829235,0.45905439943024323,0.4668238165776592,0.47140623246295343,0.47825871788817487,0.4816832004447903,0.4862309821325259,0.4794940085244658,0.4869179863517511,0.4828117754770042,0.48528175336680746,0.49438273634480073,0.4450256439509413,0.4644301873168387,0.5068770662917658,0.4878798747243884,0.4858637683224309,0.4558502818132705,0.46804361920235915,0.47527019476983695,0.4823548306236393,0.4862909368297576,0.4910259637982642,0.46325635836829515,0.4822799244263216,0.4805897594295419,0.48221001269395597,0.4705267082924127,0.4850544535572302,0.4905936099410797,0.47734302672730117,0.47018292110127236,0.49800751054704906,0.4809167741456698,0.5030799610431086,0.48546909295592067,0.5028999674817709,0.5077443806140879,0.4786704526374468,0.49044366387995303,0.4673116908537279,0.4775525994992496,0.45452104724823184,0.4731209379125137,0.46737641358679494,0.472572560026189,0.48777993396921326,0.47104244141589474,0.4803825754879471,0.5022949838830393,0.48805227480007923,0.47371674916767953,0.4750357751058923,0.4877724384518623,0.501489995589417,0.4992800004976636,0.49410027382341587,0.47308853194871203,0.48278680506345095,0.4791845378478143,0.4791745551874659,0.4745943978102899,0.49047115386323115,0.47148347968996146,0.46618171159512173,0.4782312699490137,0.4830989413712872,0.4713040688795459,0.5046373670232971,0.4587191813428357,0.46889770923090146,0.49190320785784036,0.4941127720867616,0.46574126238232044,0.47911715521346127,0.48688550865511093,0.485444114106964,0.4773230678305635,0.4633732258396437,0.4800530920609763,0.50177249257502,0.4973425250238223,0.4711196821611925,0.49507015975799673,0.47886510100527147,0.47095523578969634,0.48635339005887285,0.4745993849039313,0.46174490926293693,0.4765821455791327,0.4730287061499063
services,primary,0.23640490355257981,0.23992617752481205,0.23254894607782534,0.2476324376449025,0.24060772469309355,0.23946873076820402,0.2288468361118578,0.2501888800886022,0.24578450624009934,0.2370287135703983,0.24341191464729045,0.2437083418485006,0.2466054101437557,0.2460328245474115,0.2371942085558647,0.23854555045967674,0.2350894224339215,0.2417252898646325,0.24214424875148216,0.2433022021053619,0.24306402069992222,0.24429389328313506,0.24786552956665275,0.23857088767216095,0.2281087523524294,0.23097814887050444,0.25073150112295206,0.2424988229260594,0.24583291660825973,0.23335716071393736,0.2436277368932654,0.23636392069779938,0.2408105489686575,0.23968514458177426,0.24141344695660433,0.2460693015608721,0.24748898371511363,0.24011885768852537,0.23822757967947839,0.24062811992908767,0.23763712576672946,0.2329429177784187,0.24479431166942733,0.22991083192820638,0.22629351059158742,0.22905814030488159,0.2324674813423231,0.23555796598270284,0.23320240212197924,0.24386380964501153,0.24285211320168593,0.242472066771942,0.2331227932007956,0.24723149121550014,0.24259993213703585,0.23021753545654922,0.23573833304962183,0.2456826849586234,0.23333547550591538,0.24384893248289025,0.24515055508840106,0.24500825043636348,0.23498883198406056,0.23404321320065802,0.23840677345375788,0.23676754849269538,0.23859200200828667,0.2355608176084686,0.24077683218158258,0.2519489004330927,0.23489387021933295,0.2380673168614903,0.24204025246674737,0.24710484900941126,0.24103399388385566,0.24255441485878987,0.2414074776281281,0.2275443444084302,0.24341679545075806,0.24435817406577065,0.23560365430695518,0.23862351395578624,0.24445552880824656,0.2440126585058549,0.2348165256312158,0.24243528099098244,0.23973598711492333,0.24526924679073503,0.2328365572801681,0.2368980295259253,0.23816539485797666,0.2342498697722336,0.2372193883093623,0.23363140600582477,0.2393814911640273,0.23512765732837454,0.2287920006853249,0.23159490844600766,0.24502146239480305,0.23815911848715537
services,secondary,0.13832811453246785,0.16538869863017214,0.1458038640809256,0.1504525568417523,0.14634456543020136,0.14618746033327723,0.1425744927356254,0.14829493259782311,0.14838840677512544,0.14551596091968388,0.15021026421459194,0.15093386469323267,0.1430349572792563,0.1397862402031117,0.14883246760311808,0.14325442367275765,0.14560789949820607,0.14425263831749202,0.14195633243796069,0.13790440329435572,0.1359840749325797,0.16245407170874748,0.15016262391667434,0.1405299745773353,0.15225868420862276,0.1476991157441785,0.14247213612119403,0.14814611226299024,0.14953020320788724,0.14525921482966775,0.13958982412821475,0.1482082435844856,0.15822765051356624,0.14621130185397946,0.14445275689706283,0.14134600649813112,0.14424680219033115,0.14180133575159182,0.13914331159607274,0.14852299631828736,0.1540714787781191,0.14170453278514772,0.14039272695243765,0.14059583162288347,0.15149213075998835,0.1391306778169732,0.13327423440789166,0.14954018156863502,0.14749099793593934,0.1489207957783948,0.14655263390285422,0.16364139444116899,0.15213025408885683,0.147585690707563,0.15087796634077155,0.15243635756963003,0.14898399201541201,0.14658303281816099,0.14351046437363824,0.1380774423350145,0.1488907764700207,0.14618498314976747,0.14698305009987478,0.143232142584104,0.1396135858594515,0.13925102655474841,0.1512634426694297,0.14584873819515376,0.14865955913514395,0.1375978653490778,0.1454909368373789,0.1427893102131802,0.14537461456093315,0.1424028963624554,0.14992179648261417,0.1464705800613042,0.14862075909941286,0.13909560901960805,0.1533557916941115,0.14551516388513352,0.14017431443914652,0.13258863350653205,0.1490465994954122,0.14839068305465386,0.14583786146204814,0.14183433431698955,0.14502043773151485,0.14463104996021026,0.1472391330547972,0.1392185106160453,0.14215581438277913,0.14960097343441847,0.13992915345320123,0.1547385688005809,0.14952355473400825,0.1465510544056492,0.15531415590202657,0.16541303599344537,0.14036289232601895,0.15343750525244748
services,high_school,0.06111727495947594,0.06704255744945087,0.06682681679507141,0.06549221190182208,0.06262668876123578,0.060568042117848386,0.06888871475477765,0.06842398868718558,0.06529229317578045,0.06387735533981431,0.0746978290648952,0.06396603244845722,0.06374740046173,0.06371510659126878,0.05992206367126662,0.062094625139828996,0.06585188687932597,0.05897245537364337,0.06519244872265817,0.0645011841457026,0.057158661343479245,0.07459017213335761,0.06698435831092675,0.05212692734045299,0.06741626206683926,0.06132323398052297,0.06961518287896484,0.07050716929795942,0.05908497332229745,0.06377966178644923,0.0607994904425756,0.05974687171140247,0.06660123144225993,0.059525354531238084,0.06551899198202538,0.06318360692275282,0.06824686141176706,0.06525851519402315,0.06405101732127061,0.06444205500645739,0.06322385879558334,0.058602655165498674,0.06348040558708745,0.06131124383534059,0.06429862347870219,0.06643112152841579,0.06024637803691191,0.06420095158458972,0.06337998187837579,0.0663247639793908,0.06358304020628402,0.06889667094711105,0.06584701401881354,0.06455127265935034,0.06360507501574864,0.060407798923513334,0.06641078656423727,0.06522215060008674,0.056257273409235364,0.06279328951855534,0.06797588751951311,0.06449471714975086,0.06298496430475609,0.06011874971870135,0.059301276973071415,0.060217661437755865,0.06341707584617073,0.06426625838842526,0.06064121466794159,0.06313879481204421,0.07077791307131343,0.058730178560044255,0.06734460455484503,0.07281897839254714,0.06231150752015213,0.061987447343260005,0.06547906578562945,0.06063040253867047,0.06758539247375639,0.06665962822297888,0.06562493995148222,0.06600819820149861,0.06847979456496778,0.0591077421485251,0.06599740231007722,0.05737729500714717,0.066223555084721,0.06650487990557274,0.06659028383881027,0.06160957731924166,0.059135347380918524,0.06985198553737493,0.061684346726339045,0.06430559396298963,0.06658667710204347,0.06345817040923452,0.07033871337161735,0.06632857798155578,0.0671824975208063,0.06733821291353015
services,tertiary,0.06492220634081802,0.07610742323959785,0.0698783182149022,0.07333799932104956,0.06762672493697297,0.06784205413509958,0.06507474820014336,0.07297727422297307,0.06988351802093218,0.06748688078718001,0.07262559264297919,0.07456794443215031,0.07520599965230457,0.07220711077003317,0.0723680597249603,0.06987441859521071,0.07395678266408068,0.06813163009248102,0.06789519461089477,0.06901045708777231,0.06941050667921811,0.07363621892381855,0.07055730088890744,0.061895144118285006,0.06433642664772021,0.07413573308236321,0.0813308980636186,0.0708042763106318,0.07028171209171863,0.07524913204630634,0.06969201170618666,0.06465500020804837,0.07110421070722117,0.07229827460668659,0.06802504473476556,0.067191072324288,0.06949064439037544,0.06776683780862947,0.06798448146209857,0.06906380201886642,0.07488461555829573,0.06874238372388586,0.07041578164537776,0.06510213157046096,0.07244664221380137,0.062480092867958525,0.06626752559878546,0.07203044822662563,0.0654829541837526,0.07357893974347496,0.06945961318992622,0.07046882059154613,0.07577900077902033,0.07325513183079158,0.07034446648025494,0.06915837408109415,0.07782444695483415,0.062129556135181785,0.06460180282817174,0.06722806086346067,0.06426603175438561,0.0692762741582259,0.06727071515944627,0.06111589890711966,0.06339836321605563,0.06966348969138447,0.07363894752740086,0.07153738074450144,0.0707378561675176,0.0681398842183194,0.07424288206168483,0.0699420405020541,0.07375704872751299,0.07149156464046447,0.06850143216436433,0.0658886163653587,0.0731886286072837,0.0680922770099942,0.07692283903853836,0.07456932459521548,0.06669388344457572,0.06866688224942152,0.07227681474905301,0.06937176107750487,0.06646270194154791,0.07290897557791687,0.07169695223827732,0.08022159750383828,0.07328093376524814,0.06050138996376775,0.06320091835450337,0.0751774890947805,0.06609695175310071,0.06845933022533324,0.07355304121022466,0.0685097277978689,0.0709557451370999,0.07491856831605426,0.07085100217923901,0.06803645719696072
small_business,no education,0.6892379371082007,0.6898264361611903,0.6867102584337688,0.7027191510495253,0.7046784839722937,0.6899757645843285,0.6871552095579232,0.6855671689545693,0.6831389651793569,0.6990973053167385,0.6899663525004649,0.6910306291296039,0.6944861274051798,0.6807113930892019,0.689248860641935,0.6867519939421057,0.6999884791922829,0.7029150666208628,0.6937287740612692,0.68892342033488,0.6959492261423862,0.6891117657257809,0.6910607328478222,0.6933721349558174,0.6962462362590248,0.6869176153611465,0.6940769004024363,0.6975100777630117,0.7030307429277172,0.6846248194653917,0.7040456545114696,0.6982252752248105,0.6939694487693602,0.6987307306931024,0.6995222722672924,0.7018797155886839,0.6982216931981552,0.6972572522269312,0.7004034940800665,0.690194123513571,0.7061291982121393,0.6940647972216158,0.7027392055340255,0.6871115683957463,0.6966958821314191,0.7022984538602577,0.6962013990618491,0.7022861182682302,0.6937727534140132,0.7006963465647623,0.6984182475465733,0.6791978736324941,0.6870320168626395,0.6863134050809003,0.6880213256486792,0.7037250880333713,0.7011376226332499,0.7027252092573377,0.6863439750708163,0.6924888946984212,0.6910620138211319,0.6933938204642517,0.6905981096829311,0.6865682490148766,0.6905656305432344,0.7046705758554955,0.6870791041001598,0.6899488113788691,0.6963232121784761,0.6854166852207276,0.696570982974467,0.6934799162458994,0.6902484327432646,0.6896601601215956,0.6965168721305323,0.6886666213305922,0.6999922592616229,0.7021156897142891,0.6997048964513657,0.6930320709391259,0.701152500020413,0.686385091308579,0.7060559415864471,0.682621182551084,0.6861585927694672,0.6842541942681956,0.6869240671791192,0.6908316049072085,0.6861056154789674,0.6954777787204885,0.7059924300519677,0.6823444566379961,0.6937619182488164,0.6795500965879936,0.6960778659843126,0.6840346459889822,0.6915594496154512,0.6982016755459838,0.6902995299422511,0.6958821435395061
small_business,primary,0.17169244640671444,0.16841231144868118,0.16862616695724164,0.1679715944619693,0.1652047792826845,0.17151245471311982,0.16731402658149197,0.17693339652330398,0.1765386585851837,0.16604139491517889,0.1709811514147156,0.17142201762184117,0.17200651169577008,0.17863996611115318,0.1699691298488063,0.1724101026284346,0.1637934174317498,0.16712442718447762,0.1710509853248806,0.1741944410510775,0.17203956882971372,0.1706966926952258,0.17355441351056144,0.17226270637868313,0.16222205954610125,0.16768400520141902,0.17297603588825217,0.167960330973016,0.16806837328962665,0.16970944333335214,0.16761228179672472,0.16662591596764909,0.16811634540408515,0.16731056298798608,0.16775816151016898,0.16951700074715237,0.1707063663172047,0.1685448728258917,0.16668989751995145,0.1711067666605005,0.16158389246304805,0.16729282750643337,0.16824803303678315,0.16910067580369104,0.16068601600863486,0.1619749947427701,0.16738046499594594,0.16296280059834112,0.16663334730715262,0.16721955576898906,0.16874392871469668,0.17470277856476657,0.16756363922925321,0.17562572748263605,0.1727061124672039,0.16023050308671805,0.16281103369459415,0.16869436650021208,0.17147377749644,0.17325861222658212,0.1729674907257811,0.1719793383973146,0.16876823630807947,0.17170772400392742,0.17233872025621633,0.16434344823675995,0.1708029126695958,0.16881253285759457,0.16867390012563743,0.18016650557329172,0.1646695680498762,0.1696790545505742,0.17127856303511446,0.17392724082830413,0.1686303450566211,0.17359504150395977,0.16655404769151216,0.16137178246816375,0.16662408189676503,0.17111299500329158,0.16498053398663526,0.17362490560934207,0.16495140960461319,0.17667589878882972,0.17047553554846984,0.17577374021501035,0.1720103908851489,0.17206742228585714,0.16850930015204324,0.16956662132146794,0.1649569356102346,0.1700136438062303,0.16963039940264812,0.17162343031272487,0.16710956817129774,0.17151348663563748,0.16322250023409668,0.16090002991079522,0.17355612438864643,0.16670129767996267
small_business,secondary,0.07819250065812133,0.08351960357083299,0.08097625485691029,0.0737556222073088,0.0747724446049911,0.07962107502645732,0.08105110008262073,0.07701941323229022,0.07976611146489376,0.07686352537846941,0.07724102757323936,0.0783224505523884,0.07396547038604828,0.07729912895325752,0.08073883131607307,0.0792502479663979,0.07591608771533365,0.07477915773581645,0.07571378610160162,0.07532412512177644,0.07371709787978775,0.08096541309004124,0.07716048002940179,0.07909793088717687,0.08220442168750197,0.08217898611785912,0.07134675001001556,0.07544644134955336,0.0751091046402882,0.08084411100872813,0.07198860222883807,0.07922153294465029,0.08061504444742251,0.07647767273705464,0.07499876472705447,0.0726207539520961,0.0732640548059853,0.0751498495971854,0.07393571052193593,0.07928811651098644,0.07641277870346419,0.07865741465154086,0.07188744531603608,0.08124847468846841,0.08152647050271988,0.07605012676351108,0.07521691361613703,0.0769129048378171,0.08046559222651117,0.07463258340997769,0.07572656398646715,0.08618629631082464,0.0821797387904678,0.07781871957252695,0.08014915027109526,0.07972720367030595,0.07592124857102689,0.07458759994610242,0.082558268867575,0.07474777346758521,0.07819065344648302,0.07643157770792419,0.08057732441489163,0.08214107766673462,0.07828132480265049,0.07340452431950684,0.08113329697600802,0.07939748929462676,0.07778561353014124,0.07443331462469172,0.07619389731793269,0.07772451506481282,0.07676462097657433,0.07425745769795089,0.07815683925879269,0.07940035270688595,0.07550878177872011,0.076490397542187,0.07578950825202146,0.07542983647612145,0.07466601720120047,0.07504490632977134,0.07287626212836606,0.08139617000318733,0.08121772498796687,0.07874946620617118,0.07863393270296204,0.07479053591875973,0.08111093378932976,0.07716247283304356,0.07473614280970098,0.0819203101146716,0.07698280667368995,0.08661733157627349,0.07723947754212002,0.08210379234632059,0.08304769287893543,0.08341390189741493,0.07474437055333305,0.07954987609542152
small_business,high_school,0.030613820696318572,0.028650092566713248,0.03242541390640563,0.02748738618647173,0.027752490851638667,0.028905464882448495,0.03439878574428645,0.03062770857153463,0.030502275374409193,0.0293775251054198,0.03281488574021629,0.028646095760336387,0.028624079481487708,0.03097059276783587,0.02839086589559947,0.030176831215862343,0.02973390830292988,0.026691613792661162,0.030360782341908532,0.030966724073738683,0.02741567172084547,0.03127341028906139,0.029636356011619513,0.02614904693216169,0.031542966827878494,0.029880973978750447,0.029945825147861482,0.03082941313252563,0.02568245545282588,0.031071489794306184,0.027406560462963303,0.027912567463061033,0.02898947155209175,0.027129336545081983,0.029529184935259467,0.0282793787981358,0.02992366635169208,0.030175884733512515,0.029798332288123897,0.02989541075484492,0.026846165847173697,0.02871511923526171,0.028294783611025554,0.03143495410752006,0.030006676504447327,0.03189078531831435,0.03024644689713929,0.028511374084740027,0.030219862437654288,0.028549778272639825,0.028492233692445912,0.030940841683875342,0.03077345408382326,0.02951352289819731,0.029297992057075728,0.027391715564297092,0.029090527115706588,0.028739233778739104,0.02875451936184814,0.02989658978477494,0.03088660606914173,0.0292740991474848,0.030205204260145613,0.030556281037931843,0.029458386684939053,0.027842544160839977,0.029502316879991608,0.03053307390936877,0.027578069805893946,0.03003145232053339,0.03197518154515455,0.028112356248761405,0.030814951889817754,0.03278626452302791,0.028165438479421212,0.029397688337195915,0.028657737238786507,0.02940835401630415,0.0284639085743571,0.02987713470734199,0.03055842239184059,0.03308964913748991,0.028619085776609654,0.02841250893769587,0.03217526503505397,0.02811972535252527,0.03128651136955651,0.02970476689854562,0.03195226710663712,0.03017953111649241,0.02726799984882977,0.033111093097681565,0.029904054688518644,0.03134754939787854,0.02963853215325052,0.031182693121446836,0.03231873961302356,0.028329636021650617,0.031191247830947066,0.0300255577225359
small_business,tertiary,0.030263295130644963,0.029591556252582252,0.031261905845673676,0.028066246094724856,0.027591801288392004,0.02998524079364584,0.03008087803367765,0.02985231271830191,0.030053989396156444,0.028620249284193378,0.028996582771363855,0.03057880693583015,0.030917811031514142,0.032378919078551505,0.03165231229758614,0.03141082424719943,0.030568107357703767,0.028489734666181987,0.02914567217034003,0.0305912894185274,0.03087843542726687,0.027952718199890647,0.02858801760059504,0.029118180846160913,0.027784315679493465,0.03333841934082493,0.03165448855143449,0.028253736781893357,0.02810932368954211,0.033750136398221886,0.0289469010000043,0.028014708399829114,0.028309689827040407,0.030351697036774872,0.02819161656022473,0.02770315091393183,0.027884219326962723,0.028872140616479136,0.029172565589922206,0.02951558256009712,0.029027964774174797,0.03126984138514821,0.028830532502129746,0.031104327004574217,0.031084954852778846,0.02778563931514677,0.03095477542892866,0.029326802210871583,0.028908444614668682,0.028901735983631105,0.02861902605981692,0.028972209808039384,0.03245115103381624,0.03072862496573936,0.029825419555945865,0.02892548964530761,0.03103956798542251,0.02525359051760867,0.030869459203320515,0.029608129822636498,0.02689323593746229,0.028921164283024714,0.029851125333952178,0.029026668276529555,0.029355937712959745,0.02973890742739771,0.031482369374244756,0.03130809255954081,0.029639204359851234,0.02995204226075554,0.030590370112569598,0.031004157889952144,0.030893431355228818,0.029368876829121482,0.028530505074632728,0.02894029612136617,0.02928717402935832,0.030613776259056036,0.029417604825490717,0.030547962874119095,0.028642526399910717,0.03185544761481762,0.02749730090396396,0.03089423971920313,0.029972881659042105,0.033102873958097634,0.03114509786321329,0.032605669989628994,0.03232188347302245,0.027613596008507546,0.027046491679266982,0.03261049634342039,0.02972082098632689,0.03086159212512951,0.029934556149019076,0.031165381907612866,0.02985161765849309,0.029154756624155453,0.03020872728482238,0.02784112496257385
trades,no education,0.557640107877619,0.5480834456696714,0.5224972994994056,0.5218261207715392,0.5189484211199857,0.5418245372928583,0.5437428855050653,0.5236398617068054,0.5148731109064407,0.5480289537373604,0.5401409265193593,0.5368331544124167,0.5199818521383035,0.5267369717302256,0.5318418488727744,0.5359304594623896,0.5293636725047532,0.5268067710448433,0.5257596728254141,0.5173929793688864,0.5144659616973668,0.536795857708613,0.5404215929964745,0.5053522955491797,0.5450252001674796,0.5306166478063574,0.5414918627491052,0.5337137672660146,0.5135516802173772,0.5350200658092827,0.5152652543702317,0.5191606125033587,0.5261710603714587,0.5512691745913288,0.532807794376942,0.5001749999928542,0.5215341707135138,0.5345573169137865,0.5526491090487042,0.5219084629724615,0.5220581730115702,0.5476920690055247,0.5361816464176248,0.5484549507785244,0.5343707077421139,0.5416507567164938,0.531117232700061,0.5436684585609386,0.5352190790990945,0.5344254474319547,0.532563841377322,0.5272778888758933,0.5252360381692317,0.5536130993673781,0.5394478448587307,0.5391919372999412,0.5173430396984793,0.5440430543184007,0.5593439648035594,0.5424674366249753,0.520191513216357,0.5311819804224915,0.5108507960914257,0.5168336354458125,0.529974015838852,0.5391670908033785,0.5322999563213239,0.5380562554240711,0.5257272589798103,0.5219259293470155,0.54176495652514,0.5031699575273322,0.5333703198746128,0.5446333754591216,0.5242359921071932,0.5320310737179239,0.5175228208834484,0.5261211970955101,0.5206207969625618,0.5403917889205645,0.5312965315120685,0.5049748358273556,0.5250589871732547,0.5264502850424229,0.5528790198811792,0.545573165155101,0.5372185294777044,0.5480165690466416,0.5319563807976407,0.5296825568274514,0.5109432521554617,0.5245976276293635,0.5538305596529783,0.5147057574553433,0.5102335706799284,0.5110731891406494,0.5171482716828161,0.5053073006624247,0.5312168441460113,0.5350300167391419
trades,primary,0.22105358223951765,0.21943649403212495,0.2244411418595963,0.23477967428180357,0.23244915907850727,0.22587913783953395,0.21734625909515704,0.23612120236344392,0.23611515373047498,0.22197791662144095,0.22554864950838382,0.2278394397715291,0.23568907058441924,0.23458120639180668,0.22579005061986224,0.22673341225998733,0.22414430956539588,0.23223258289973536,0.23212003527688396,0.23584187242316024,0.23823877234423896,0.22547681560643285,0.23007546714981109,0.2389364190168698,0.21516635688266106,0.22114501234607697,0.23096740248249636,0.22781513381547858,0.23730004583836672,0.2215949367992197,0.23688995647560007,0.2299735865752891,0.22758757637671034,0.2227138793157707,0.22916393432974136,0.24209489802954787,0.2359361014381972,0.2283200776785974,0.22250733172563497,0.2307422864212475,0.2267977839415578,0.22061383206540441,0.23133115588452202,0.2186364746057915,0.21585192200147696,0.21967650692731522,0.22669457464345233,0.22064945242087675,0.22282023649319238,0.2287123380307694,0.22999502989121434,0.2275741863008961,0.22236529308246777,0.22607161694358036,0.22703915731022062,0.21858499705177092,0.22633235281537645,0.2297562667984444,0.21842292934020968,0.2300129198308758,0.2347031210621503,0.23187445408103768,0.2300258646498824,0.2304694433309472,0.23079495659241012,0.22571238107025582,0.22550634498744426,0.22285464777485886,0.23021866117697098,0.2414792745111024,0.21994186952146422,0.2352978255840542,0.2280405194292343,0.22846504323881012,0.23067344416750357,0.23086260108206325,0.23153995721724108,0.2225899176614745,0.23067216092592446,0.22773070918048277,0.22633720423388104,0.23618393327020903,0.23150076656022422,0.23297294702557103,0.218779519012691,0.2273568088303055,0.22589756427939345,0.22549206369037378,0.22152931255012775,0.22998358184422885,0.23501291141282266,0.2232413833518816,0.2221074715001794,0.22625536484397868,0.23136044232215003,0.22983994583376743,0.2205056050898434,0.22384579793789505,0.23214500872412525,0.22438956131816024
trades,secondary,0.11893224313456896,0.1306240273014001,0.13314599558166518,0.1303814585848816,0.13388144459497875,0.12693836600780983,0.1261974826001553,0.12701350452315596,0.13322927201349544,0.12447010592195562,0.12333439732835161,0.12700764586706692,0.1270528236662094,0.12398623424424604,0.13147985117626504,0.12654840292684733,0.12901478143936917,0.13054279089452847,0.12764689040729416,0.12743092172073267,0.1293454804957398,0.13025460370258024,0.12427310262633628,0.14107153324671318,0.13212546939523628,0.13242720788630014,0.11555437227527865,0.12617508776778308,0.13608138620232146,0.1277365802726581,0.12995325230261112,0.13821741765367157,0.13582547259067979,0.12276843820184336,0.1268814473411547,0.13529179804189861,0.12730303174670432,0.12534590101788157,0.11882681505599646,0.13316443417672774,0.1359540436833765,0.12490434441198695,0.1222470058221985,0.12527651676897011,0.13455067415482447,0.1262281078104478,0.12566657415755833,0.12730629611956767,0.1319263073110699,0.12629398437188322,0.12781932322274758,0.13723219901667183,0.1342937789464268,0.11871693869408417,0.12771688189136243,0.13416959664693662,0.13349573547528593,0.12461419916941918,0.12370082365456536,0.12024148780157096,0.13279140990745275,0.1271498573608757,0.13897540318032287,0.137853001027885,0.1291613918699407,0.12432098056681085,0.13085012407194663,0.12723989551761317,0.13251642292195154,0.12363015645863096,0.12356813628133867,0.13844884748277286,0.12494436286615318,0.11726220568303414,0.13383106558118185,0.1295357222536252,0.1329291628958642,0.13191051239941276,0.132245118045762,0.12196253868718343,0.12713141194103827,0.1291498219703865,0.12904284972748403,0.13186327343962534,0.12346324969382894,0.12175070654261588,0.12509429445430498,0.11738871424830488,0.12982787613603575,0.12970857939816682,0.13743056620397054,0.1317188619689963,0.1203458821644493,0.14193643015265833,0.13616524853989764,0.13804172410249715,0.140481501447417,0.14947688592935038,0.12263526826091264,0.1317350802841898
